"4248","2621","3666","1","0","0"
"4247","2615","3897","1","0","0"
"4696","2603","3874","3","0","0"
"4696","2604","3878","1","0","0"
"4701","2618","3895","3","0","0"
"1991","2579","4455","1","0","0"
"2559","2601","9482","3","0","0"
"1530","2565","9612","1","0","0"
"1530","2575","9648","2","0","0"
"1530","2575","9651","2","0","0"
"1530","2582","9648","0","0","0"
"1530","2582","9651","0","0","0"
"1530","2595","9644","2","0","0"
"1530","2598","9648","3","0","0"
"1530","2602","9638","0","0","0"
"2000","2575","9861","3","0","0"
"2002","2566","9901","1","0","0"
"2002","2568","9893","1","0","0"
"2002","2604","9900","1","0","0"
"2002","2606","9892","1","0","0"
"1536","2677","3088","1","0","0"
"1530","2633","3169","1","0","0"
"1530","2634","3164","1","0","0"
"1530","2656","3161","1","0","0"
"1533","2656","3152","1","1","0"
"1534","2640","3172","3","0","0"
"1534","2656","3154","0","0","0"
"1530","2644","3273","3","0","0"
"1530","2645","3314","2","0","0"
"1530","2648","3299","2","0","0"
"1530","2650","3297","0","0","9"
"1530","2650","3305","3","0","0"
"1530","2656","3292","2","0","0"
"1530","2659","3320","1","0","0"
"1530","2663","3279","1","0","0"
"1530","2666","3294","3","0","0"
"1530","2668","3276","0","0","0"
"1530","2669","3316","1","0","9"
"1530","2670","3320","3","0","0"
"1530","2675","3285","3","0","0"
"1530","2676","3280","1","0","0"
"1530","2666","3291","1","1","0"
"1531","2661","3291","1","1","0"
"1533","2628","3323","2","0","0"
"1533","2636","3323","2","0","0"
"1533","2639","3323","2","0","0"
"1533","2632","3319","1","1","0"
"1533","2638","3319","1","1","0"
"1534","2653","3296","0","0","9"
"2705","2634","3323","0","0","0"
"1530","2632","3381","1","0","0"
"1530","2641","3387","1","0","0"
"1530","2643","3360","3","0","0"
"1530","2644","3333","1","0","0"
"1530","2639","3415","2","0","9"
"1533","2641","3424","2","0","0"
"1533","2641","3452","0","0","0"
"1533","2642","3432","2","0","0"
"1533","2649","3449","3","0","0"
"1591","2654","3427","2","0","9"
"1591","2667","3414","0","0","9"
"1591","2669","3442","2","0","9"
"1591","2682","3429","0","0","9"
"99","2657","3496","1","0","0"
"4148","2667","3683","0","0","0"
"4165","2631","3667","3","0","0"
"4166","2636","3667","3","0","0"
"4247","2645","3663","3","0","0"
"4248","2662","3692","3","0","0"
"4250","2627","3656","3","0","0"
"4250","2627","3675","0","0","0"
"4250","2638","3652","2","0","0"
"4250","2655","3654","3","0","0"
"4250","2664","3652","2","0","0"
"4250","2665","3702","2","0","0"
"4250","2671","3652","0","0","0"
"4250","2671","3665","2","0","0"
"4250","2672","3675","2","0","0"
"4250","2677","3690","2","0","0"
"4250","2678","3665","0","0","0"
"4250","2682","3685","3","0","0"
"4250","2683","3679","3","0","0"
"4250","2683","3680","1","0","0"
"4250","2684","3673","1","0","0"
"1530","2629","4726","1","0","0"
"1530","2630","4681","2","0","0"
"1530","2633","4684","3","0","0"
"1530","2633","4728","0","0","0"
"1530","2638","4688","2","0","9"
"1530","2640","4682","1","0","0"
"1530","2645","4684","2","0","0"
"1530","2638","4688","0","1","9"
"10325","2665","9663","1","0","0"
"92","2648","9857","1","0","0"
"93","2646","9870","1","0","0"
"1533","2726","3368","2","0","0"
"1530","2702","3401","3","0","0"
"1530","2701","3477","3","0","0"
"1530","2713","3483","3","0","0"
"1530","2706","3472","0","1","0"
"1530","2709","3472","2","1","0"
"1533","2698","3494","1","0","0"
"1533","2750","3495","1","0","0"
"1533","2750","3504","3","0","0"
"1591","2749","3495","1","2","0"
"1530","2731","3580","3","0","0"
"1530","2736","3577","3","1","0"
"1530","2744","3577","3","1","0"
"1533","2735","3575","2","0","0"
"1533","2735","3578","2","0","0"
"1533","2735","3581","2","0","0"
"1533","2738","3578","0","0","0"
"1533","2741","3576","3","0","0"
"1533","2745","3575","0","0","0"
"1533","2746","3577","3","0","0"
"1533","2735","3578","2","1","0"
"1533","2735","3581","2","1","0"
"1533","2739","3578","3","1","0"
"1533","2741","3578","3","1","0"
"1533","2745","3578","0","1","0"
"1533","2745","3581","0","1","0"
"2427","2719","9671","1","0","0"
"2429","2722","9671","1","0","0"
"2430","2727","9690","2","0","0"
"2431","2723","9711","3","0","0"
"1530","2770","3197","0","0","0"
"1530","2782","3194","2","0","0"
"1530","2789","3197","0","0","0"
"1531","2777","3195","0","0","0"
"1531","2799","3167","1","0","0"
"1533","2767","3194","0","0","0"
"1533","2771","3189","0","0","0"
"1533","2778","3190","0","0","0"
"1533","2807","3163","0","0","0"
"1534","2790","3177","2","0","0"
"1534","2794","3180","0","0","0"
"2621","2764","3197","0","0","0"
"2622","2781","3197","3","0","0"
"2626","2811","3170","0","0","0"
"2627","2774","3187","1","0","0"
"2628","2788","3189","1","0","0"
"1530","2764","3285","2","2","0"
"1533","2765","3277","2","1","0"
"1533","2765","3287","2","1","0"
"1530","2815","3448","1","0","0"
"1531","2797","3437","0","0","9"
"1533","2806","3452","0","0","0"
"1533","2766","3495","1","0","0"
"1533","2766","3504","3","0","0"
"1533","2752","3494","0","1","0"
"1533","2764","3494","2","1","0"
"4962","2799","4453","0","0","0"
"1530","2757","4726","1","0","0"
"1530","2758","4681","2","0","0"
"1530","2761","4684","3","0","0"
"1530","2761","4728","0","0","0"
"1530","2763","4676","0","0","0"
"1530","2766","4684","0","1","0"
"1530","2766","4688","0","1","9"
"1530","2848","3370","2","0","0"
"1533","2820","3356","1","0","0"
"1533","2822","3354","2","0","0"
"1533","2851","3341","1","0","0"
"1530","2816","3438","1","0","0"
"1530","2828","3450","0","0","0"
"1531","2822","3440","0","0","0"
"3745","2822","3555","2","0","0"
"3746","2820","3557","1","0","0"
"10325","2835","5093","1","0","0"
"10325","2838","5100","2","0","0"
"10325","2840","5091","0","0","0"
"10325","2843","5097","3","0","0"
"10325","2852","5097","3","0","0"
"10325","2855","5091","2","0","0"
"10325","2857","5100","0","0","0"
"10325","2860","5093","1","0","0"
"10325","2838","5099","2","1","0"
"10325","2857","5099","0","1","0"
"10326","2847","5088","3","0","0"
"10326","2848","5088","3","0","0"
"3776","2861","10092","2","0","0"
"3776","2828","10091","3","1","0"
"3776","2833","10070","2","1","0"
"3776","2837","10063","1","1","0"
"3776","2838","10057","2","2","0"
"6108","2872","10172","1","0","0"
"6100","2872","10195","2","1","0"
"6100","2872","10203","2","1","0"
"6101","2866","10199","3","0","0"
"6101","2867","10189","3","0","0"
"6101","2872","10206","2","0","0"
"6104","2837","10197","0","0","0"
"6104","2838","10193","0","1","0"
"6104","2841","10197","2","1","0"
"6104","2837","10223","2","2","0"
"6106","2827","10218","3","0","0"
"6106","2833","10197","2","0","0"
"6106","2848","10187","3","0","0"
"6106","2854","10224","0","0","0"
"6106","2856","10224","2","0","0"
"6106","2863","10229","3","0","0"
"6107","2826","10201","0","0","0"
"6107","2827","10223","2","0","0"
"6107","2829","10197","1","0","0"
"6107","2830","10224","1","0","0"
"6107","2841","10191","2","0","0"
"6110","2837","10219","1","0","0"
"6110","2861","10227","3","1","0"
"6110","2834","10223","2","2","0"
"6114","2862","10199","2","0","0"
"6114","2870","10199","2","2","0"
"1530","2928","3242","1","0","0"
"1530","2924","3242","3","1","0"
"1530","2925","3243","1","1","0"
"1530","2926","3258","3","1","0"
"1530","2928","3246","1","1","0"
"1530","2935","3256","1","1","0"
"1530","2938","3244","1","1","0"
"1530","2926","3258","3","2","0"
"1530","2934","3252","1","2","0"
"1533","2928","3209","2","0","0"
"1533","2932","3213","1","0","0"
"2595","2941","3248","0","0","0"
"1530","2922","3323","0","0","0"
"1530","2884","3423","0","0","0"
"1530","2884","3438","3","0","0"
"1530","2884","3440","1","0","0"
"1530","2884","3444","3","0","0"
"1530","2886","3420","3","0","0"
"1530","2893","3421","3","0","0"
"1530","2896","3450","2","0","0"
"1530","2899","3441","2","0","0"
"1530","2914","3435","3","0","0"
"1530","2898","3424","1","1","0"
"1530","2898","3432","3","1","0"
"1530","2902","3428","0","1","0"
"1531","2885","3452","0","0","0"
"1531","2895","3428","3","0","0"
"1531","2901","3428","1","0","0"
"1530","2902","3468","3","0","0"
"1530","2902","3474","1","0","0"
"1530","2941","3517","0","0","0"
"1530","2895","3508","3","1","0"
"1530","2901","3471","3","1","0"
"2861","2901","3473","0","0","0"
"2862","2901","3465","1","0","0"
"2863","2934","3463","0","0","0"
"1530","2911","3531","0","0","0"
"1530","2920","3561","1","0","0"
"1530","2920","3576","2","0","0"
"1530","2921","3571","1","0","0"
"1530","2932","3564","1","0","0"
"1533","2916","3537","0","0","0"
"1533","2922","3558","2","0","0"
"1533","2909","3543","3","1","0"
"1533","2912","3543","3","1","0"
"1534","2907","3544","2","0","0"
"1534","2923","3545","1","0","0"
"3747","2906","3543","3","1","0"
"1530","2935","4698","3","0","0"
"1533","2935","4682","1","0","0"
"1530","2896","9702","2","0","0"
"1530","2896","9709","2","0","0"
"1530","2918","9702","0","0","0"
"1530","2918","9709","0","0","0"
"1542","2892","9826","3","0","0"
"1544","2893","9826","3","0","0"
"6108","2913","10167","3","0","0"
"6108","2927","10166","2","0","0"
"6108","2914","10164","0","1","0"
"6100","2887","10195","0","1","0"
"6100","2887","10202","0","1","0"
"6100","2893","10193","3","1","0"
"6100","2893","10207","1","1","0"
"6102","2915","10223","3","0","0"
"6102","2927","10227","0","0","0"
"6102","2929","10189","1","0","0"
"6104","2917","10190","1","1","0"
"6106","2901","10231","3","0","0"
"6106","2913","10180","2","0","0"
"6106","2924","10180","0","0","0"
"6106","2927","10180","2","0","0"
"6106","2930","10183","3","0","0"
"6106","2912","10193","2","1","0"
"6107","2922","10211","3","0","0"
"6108","2909","10185","1","0","0"
"6108","2913","10219","1","0","0"
"6108","2918","10199","1","0","0"
"6108","2919","10191","0","0","0"
"6108","2921","10229","0","0","0"
"6108","2926","10222","1","0","0"
"6109","2903","10216","3","0","0"
"6109","2914","10196","0","0","0"
"6110","2906","10200","1","0","0"
"6110","2906","10203","1","1","0"
"6114","2896","10199","0","0","0"
"6114","2888","10199","0","2","0"
"6975","2930","10195","3","0","0"
"6977","2930","10185","1","0","0"
"1530","2964","3206","2","0","0"
"1531","2956","3205","0","0","0"
"1534","2950","3207","0","0","9"
"1534","2950","3214","1","0","0"
"1534","2963","3213","3","0","0"
"1534","2969","3216","0","0","0"
"11994","2972","3314","0","0","0"
"11994","2980","3316","0","0","0"
"11707","2949","3379","0","0","0"
"11707","2982","3371","3","0","0"
"11707","2989","3368","3","0","0"
"11708","2945","3337","0","0","0"
"11708","2956","3378","0","0","0"
"11708","2961","3372","1","0","0"
"11708","2966","3328","1","0","0"
"11708","2971","3376","0","0","0"
"11708","2972","3383","3","0","0"
"11708","2977","3373","1","0","0"
"11712","2950","3385","2","0","0"
"11712","2958","3385","2","0","0"
"11714","2973","3348","1","0","0"
"11714","2978","3346","1","0","0"
"11714","2983","3348","1","0","0"
"11714","2985","3341","2","0","0"
"11714","2991","3341","0","0","0"
"11714","2959","3333","1","1","0"
"11714","2960","3349","1","1","0"
"11714","2966","3338","2","1","0"
"11714","2976","3329","0","1","0"
"11714","2983","3348","1","1","0"
"11714","2990","3337","3","1","0"
"11714","2991","3341","0","1","0"
"11714","2982","3337","3","2","0"
"11714","2983","3348","1","2","0"
"11715","2959","3334","2","0","0"
"11715","2960","3343","0","0","0"
"11715","2978","3330","1","0","0"
"11715","2966","3328","1","1","0"
"1530","2949","3450","2","0","0"
"1530","2952","3452","1","0","0"
"1530","2952","3501","0","0","0"
"1530","2954","3505","0","0","0"
"1530","2958","3506","2","0","0"
"1530","2955","3497","0","2","0"
"1530","2956","3497","2","2","0"
"2309","2998","3917","3","0","0"
"7222","2968","5007","3","1","0"
"7222","2985","5035","0","1","0"
"7222","2955","5061","2","1","0"
"7222","2960","5091","3","1","0"
"7222","2980","5077","0","1","0"
"7246","2967","5061","2","1","0"
"7246","2967","5066","2","1","0"
"1530","3011","3197","3","0","0"
"1530","3019","3187","1","1","0"
"1531","3013","3188","2","1","0"
"9565","3014","3182","3","0","0"
"9565","3018","3182","3","0","0"
"9565","3018","3187","1","0","0"
"59","3016","3246","0","0","0"
"1530","3012","3239","3","0","0"
"1530","3014","3237","2","0","0"
"1530","3028","3258","1","0","0"
"1530","3031","3248","0","0","0"
"1531","3014","3220","2","0","0"
"1531","3017","3206","3","0","0"
"1531","3026","3245","2","0","0"
"1531","3053","3255","2","0","0"
"1531","3053","3259","0","0","0"
"1534","3016","3259","1","0","0"
"2069","3012","3204","0","0","0"
"8695","3020","3293","2","0","0"
"8695","3022","3296","1","0","0"
"8695","3024","3291","3","0","0"
"8695","3026","3287","0","0","0"
"8695","3026","3292","0","0","0"
"8695","3029","3292","2","0","0"
"8695","3039","3289","1","0","0"
"8695","3039","3297","3","0","0"
"8696","3034","3290","0","0","0"
"11707","3028","3356","3","0","0"
"11707","3037","3347","3","0","0"
"11707","3038","3361","1","0","0"
"11707","3046","3348","2","0","9"
"11707","3046","3353","2","0","0"
"11707","3046","3360","1","0","0"
"11707","3047","3357","2","0","0"
"11707","3061","3374","1","0","0"
"11707","3050","3380","0","1","0"
"11708","3027","3379","3","0","0"
"11714","3010","3344","2","0","0"
"11714","3013","3335","3","0","0"
"11714","3014","3340","0","0","0"
"11714","3015","3333","2","0","0"
"11714","3015","3346","2","0","0"
"11714","3023","3346","0","0","0"
"11714","3027","3344","3","0","0"
"11714","3040","3380","2","0","0"
"11714","3044","3377","1","0","0"
"11714","3047","3380","2","0","0"
"11715","3049","3378","2","0","0"
"3","3015","3453","0","0","0"
"1530","3016","3453","2","0","0"
"1530","3070","3515","3","0","0"
"1530","3019","3515","2","1","0"
"1530","3021","3515","2","1","0"
"1530","3044","3492","1","1","0"
"1530","3045","3485","1","1","0"
"1530","3049","3497","2","1","0"
"1530","3055","3497","0","1","0"
"1530","3058","3485","1","1","0"
"1530","3059","3493","3","1","0"
"2338","3020","3515","0","0","0"
"1530","3023","3627","1","0","0"
"1530","3024","3626","2","0","0"
"1530","3024","3637","2","0","0"
"1530","3033","3632","2","0","0"
"1530","3034","3626","0","0","0"
"1530","3034","3637","0","0","0"
"1530","3035","3627","1","0","0"
"1530","3035","3636","3","0","0"
"1533","3023","3627","1","1","0"
"1533","3023","3636","3","1","0"
"1533","3024","3626","2","1","0"
"1533","3024","3637","2","1","0"
"1533","3034","3626","0","1","0"
"1533","3034","3637","0","1","0"
"1533","3035","3627","1","1","0"
"1533","3035","3636","3","1","0"
"1530","3025","3704","1","0","0"
"1531","3026","3698","0","0","0"
"1531","3028","3702","3","0","0"
"1531","3034","3707","1","0","0"
"1531","3038","3704","0","0","0"
"2558","3038","3956","0","0","0"
"2558","3041","3959","1","0","0"
"2558","3044","3956","2","0","0"
"7259","3061","4984","3","1","0"
"7222","3015","5039","1","1","0"
"7222","3021","5055","1","1","0"
"7222","3029","5042","1","1","0"
"7222","3034","5005","3","1","0"
"7222","3057","5003","3","1","0"
"7232","3046","5014","0","1","0"
"7246","3024","4997","0","1","0"
"7222","3027","5087","1","1","0"
"7222","3044","5088","1","1","0"
"7234","3023","5082","2","1","0"
"2586","3051","9840","0","0","0"
"1530","3118","3124","0","0","0"
"1530","3124","3126","3","0","0"
"1536","3107","3162","3","0","9"
"1536","3109","3166","1","0","0"
"1536","3111","3163","3","0","0"
"1536","3108","3158","1","1","0"
"1536","3109","3159","2","1","0"
"1536","3109","3162","2","1","0"
"1536","3108","3162","0","2","0"
"1530","3088","3251","3","0","0"
"1530","3088","3258","2","0","0"
"1530","3101","3258","2","0","0"
"1536","3128","3246","1","0","0"
"1530","3092","3268","1","0","0"
"1530","3092","3274","2","0","9"
"1530","3098","3270","1","0","0"
"1530","3100","3276","1","0","0"
"22","3106","3361","1","2","0"
"131","3107","3367","2","0","0"
"136","3123","3361","3","0","0"
"11470","3099","3366","1","0","0"
"11470","3101","3371","2","0","0"
"11470","3103","3364","3","0","0"
"11470","3106","3368","1","0","0"
"11470","3109","3358","3","0","0"
"11470","3120","3356","0","0","0"
"11470","3116","3361","1","1","0"
"11470","3119","3356","0","1","0"
"11470","3108","3364","0","2","0"
"11471","3110","3358","1","1","0"
"11471","3113","3367","1","1","0"
"1530","3096","3429","1","2","0"
"11616","3082","3426","1","0","0"
"11616","3098","3426","1","0","0"
"11617","3076","3427","2","0","0"
"1531","3080","3507","2","0","0"
"1537","3092","3470","3","0","0"
"11051","3104","9305","1","0","0"
"11053","3097","9312","2","0","0"
"11055","3104","9319","3","0","0"
"11057","3111","9312","0","0","0"
"11064","3082","9287","0","0","0"
"11066","3126","9337","2","0","0"
"11068","3079","9334","1","0","0"
"11070","3129","9290","3","0","0"
"11151","3082","9287","0","3","0"
"11151","3129","9334","1","3","0"
"11152","3079","9334","1","3","0"
"11152","3129","9290","3","3","0"
"1530","3188","3272","0","0","0"
"1530","3189","3275","1","0","0"
"1530","3190","3384","0","0","0"
"1530","3196","3384","0","0","0"
"1533","3192","3354","1","0","0"
"1533","3194","3357","2","0","0"
"2399","3185","3388","3","0","0"
"1530","3150","3412","3","0","0"
"1530","3151","3405","2","0","0"
"1530","3152","3407","1","0","0"
"1530","3154","3405","0","0","0"
"1530","3154","3409","0","0","0"
"1530","3155","3428","2","0","0"
"1530","3185","3412","0","0","0"
"1530","3187","3404","1","0","0"
"1530","3195","3399","3","0","0"
"1530","3156","3431","3","1","0"
"1531","3175","3425","2","0","0"
"1531","3182","3401","3","0","0"
"1531","3184","3424","1","0","0"
"1531","3187","3428","2","0","0"
"1531","3192","3403","3","0","0"
"1533","3155","3433","2","0","0"
"1533","3155","3438","2","0","0"
"1533","3160","3432","3","0","0"
"1533","3160","3440","1","0","9"
"1533","3183","3434","2","0","0"
"1533","3159","3427","3","1","0"
"2557","3190","3957","1","0","0"
"2557","3191","3963","3","0","0"
"1530","3183","4847","2","0","0"
